signal_family,signal_name,signal_label,depth_semitones,rate_hz,shift_semitones,algorithm,algorithm_label,implementation,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
subtle_modulation,vibrato_depth_0.1_rate_4,0.1 st / 4 Hz,0.1,4.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,41.40226094967359,1.7005146645119356,449.3084505204392,0.06875040327020164,0.7785587987047013,0.4278313806665739,0.42504686088049226
subtle_modulation,vibrato_depth_0.1_rate_4,0.1 st / 4 Hz,0.1,4.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363151535418456,0.3703536628600166,274.84803555406916,4.877144062343638e-05,0.06254370198874146,0.24610777938095688,0.10290008427010726
subtle_modulation,vibrato_depth_0.1_rate_4,0.1 st / 4 Hz,0.1,4.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.886739431038833,0.4733900320830336,110.6034928719064,0.00047080400181618285,0.11800736073595958,0.07502536052126683,0.06450117508634752
subtle_modulation,vibrato_depth_0.1_rate_4,0.1 st / 4 Hz,0.1,4.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,392.39245193910057,1.9657776509766327,211.04076477216512,0.6602636971783017,0.921347756336754,0.1796440658965581,0.5870851731372047
subtle_modulation,vibrato_depth_0.1_rate_4,0.1 st / 4 Hz,0.1,4.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,251.53712149011616,1.9003937638814583,218.38799667106676,0.42288441246517855,0.886152129503629,0.18729717987319486,0.49877790728066745
subtle_modulation,vibrato_depth_0.1_rate_4,0.1 st / 4 Hz,0.1,4.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7475206060766807,0.398544633816203,215.1868062326639,0.0002361826709600775,0.07771867762751208,0.18396271655107224,0.08730585894984814
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.6644110851262807,0.3355146044024455,46.53624598102736,9.612067562649208e-05,0.043790113678746405,0.008290847527533738,0.01739236062730221
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,3,wsola,WSOLA,local waveform-similarity overlap-add,254.46654312010196,2.0533992545241477,264.75635720367495,0.42782127931240826,0.9685137692183278,0.23559596136651936,0.543977003299085
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,140.77641331755663,1.9471685168157131,276.94418090713305,0.23622269652931044,0.9113306073002962,0.24829119206199576,0.4652814986305341
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.69629682157861,0.4906259428240453,807.0556473550852,0.00014985675567031026,0.12728531451816094,0.8004724119925528,0.30930252775546135
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6695711922601801,0.4259962699565126,118.62156684010355,0.00010481685018079326,0.09249567521021426,0.08337724525773338,0.05865924577270948
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,7,wsola,WSOLA,local waveform-similarity overlap-add,286.8935457525455,2.0562503076886256,332.317694189531,0.48246953909600176,0.9700484684801245,0.30597003142193907,0.5861626796660219
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,172.06058425108645,1.948647610902348,346.10038037210944,0.28894497615744313,0.9121267918931228,0.32032652237130704,0.5071327634739576
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6500446122746979,0.4532848413657326,906.9318243241992,7.190928768335437e-05,0.10718489634400759,0.9045066627706773,0.33725448946745606
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.6614416129370119,0.4505400308189227,229.36066496685595,9.111631276697333e-05,0.10570738663901671,0.19872666546055687,0.10150838947078018
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,12,wsola,WSOLA,local waveform-similarity overlap-add,110.31246062784491,1.898021563655953,431.74702243264534,0.1848827062288558,0.8848751929735508,0.4095388301390089,0.49309890978047183
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,67.58028927146489,1.7545914435905292,447.7397513701554,0.1128674531427115,0.8076678991474004,0.42619737298077187,0.44891090842362796
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363302197019907,0.3691197359922366,313.0070828412427,4.879683117349365e-05,0.061879488961538956,0.2858554751318242,0.11592792030817889
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8855728767936228,0.4719828682759379,110.7256609177784,0.0004688380427614253,0.11724989564099622,0.07515261470246413,0.06429044946207392
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,338.486693840649,1.9492248183888263,211.1474404172669,0.5694179318207484,0.9124374980961634,0.17975518269288754,0.5538702042032665
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,253.6586401819745,1.9010686254072535,218.3359304949554,0.42645974460187214,0.8865154021000005,0.18724294606302103,0.5000726975882979
subtle_modulation,vibrato_depth_0.2_rate_4,0.2 st / 4 Hz,0.2,4.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7441553036751459,0.4063498483536863,215.5490527988996,0.00023051122725700082,0.08192016258685493,0.184340044270844,0.08883023936165198
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.6681650889839867,0.3331592256774417,47.29899673452127,0.00010244718629323129,0.04252223202871166,0.009085353340413693,0.01723667751847286
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,3,wsola,WSOLA,local waveform-similarity overlap-add,274.8368272701708,2.0630974947258274,264.54497902606005,0.46215071125888146,0.9737342548492826,0.23537578303164167,0.5570869163799352
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,164.90222411100578,1.9659425040030385,276.6277973787876,0.27688120544777356,0.9214364954108204,0.24796163676333693,0.48209311254064363
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6961854447342621,0.4919157596512621,816.0266443604224,0.00014966905559846624,0.12797961266638402,0.8098168921329137,0.31264872461829873
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6889104488768804,0.4368873683342671,117.08729361259128,0.0001374087221953105,0.09835826691798981,0.08177909672464992,0.06009159078827834
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,7,wsola,WSOLA,local waveform-similarity overlap-add,266.68977271043656,2.047773537757357,332.01988028203186,0.44842072335040867,0.9654854905889981,0.3056598188399381,0.573188677593115
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,159.73694620676787,1.939801182695371,345.76450731732535,0.2681763167485377,0.907364829889769,0.3199766661526231,0.49850593759697664
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6504530686970218,0.4578825829679403,930.6645359624092,7.259764710190577e-05,0.10965982411131649,0.9292274215055454,0.3463199477546546
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.6883185103515189,0.4690672463075971,227.29934468681017,0.00013641114586435772,0.11568043950519305,0.19657952770002132,0.10413212611702623
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,12,wsola,WSOLA,local waveform-similarity overlap-add,124.49785446163304,1.9123602803367687,431.160263530899,0.20878892710743424,0.8925936102164611,0.40892764312141355,0.5034367268151029
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,65.89281180950402,1.7527852848083243,447.6926098659756,0.11002359773721893,0.806695658228054,0.4261482688678921,0.44762250827772165
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363703453691588,0.3662365294674334,357.2103739237834,4.886445376286e-05,0.06032748180139425,0.33189905037921846,0.13075846554479187
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8686176429217991,0.4692368652896443,111.17722403404876,0.00044026389312997084,0.11577174405530732,0.07562297742464513,0.0639449951243608
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,396.61620344338456,1.9671483553116569,210.96275895184792,0.6673818595346497,0.922085595587636,0.1795628125154286,0.5896767558792381
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,203.11958486440108,1.8768084071383897,218.54971335479715,0.34128778296490986,0.8734563193960584,0.18746562919254972,0.4674032438511726
subtle_modulation,vibrato_depth_0.35_rate_4,0.35 st / 4 Hz,0.35,4.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7326793705971796,0.4213977452475432,216.0951665455857,0.0002111711797289453,0.09002032590275873,0.18490889398255947,0.09171346368834905
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.6928315239783492,0.3506311892974866,46.0210215731385,0.00014401679304308176,0.05192725119984044,0.007754173148478393,0.019941813713787306
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,3,wsola,WSOLA,local waveform-similarity overlap-add,251.223470486822,2.0556048255575146,264.7399129960906,0.42235582578994096,0.9697010105784404,0.23557883254894152,0.542545222972441
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,162.00894543803815,1.966822795037193,276.6889521774794,0.2720052492473546,0.9219103490790422,0.24802533757624806,0.48064697863421496
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6966974826651857,0.4992121169044619,803.8572671213236,0.00015053197784216968,0.13190718379336488,0.7971408758703218,0.30973286388050963
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6957770206100571,0.4454770466226046,117.2725905963726,0.0001489807506109706,0.10298202248047052,0.08197210804590921,0.061701037092330234
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,7,wsola,WSOLA,local waveform-similarity overlap-add,276.26309770116967,2.054748412160254,332.2100032304873,0.46455436225056773,0.9692400100524087,0.30585785704182483,0.5798840764482671
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,165.3925377320931,1.946594192325411,345.999493806396,0.2777075163604512,0.9110214529911869,0.3202214356669889,0.5029834683395423
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6507447285842061,0.4678145626197264,951.46616435415,7.308917280546718e-05,0.11500612983079173,0.950895069290752,0.35532476276478303
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.7198605580937,0.4820214493281577,227.5058961774368,0.00018956801758202374,0.12265358404718894,0.19679467840188578,0.10654594348888557
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,12,wsola,WSOLA,local waveform-similarity overlap-add,121.9290697841772,1.9141846211910112,431.2356984380864,0.2044598309534385,0.8935756384006966,0.4090062185564163,0.5023472293035172
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,75.70533710044272,1.770637548947652,446.6018796705548,0.1265603537646104,0.8163053901465549,0.42501212907835273,0.455959290996506
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.636432279997401,0.3711704791240258,393.6475616158094,4.8968830343456905e-05,0.06298338769261293,0.3698532015796001,0.14429518603418548
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8374984945832648,0.4726777068534267,111.51840862890982,0.0003878197211562426,0.11762392172554145,0.07597836631497465,0.06466336925389078
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,269.7242353935053,1.9270384200832449,211.53908127267132,0.45353461274954937,0.900494736198302,0.18016312845335355,0.5113974924670683
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,184.5938917152962,1.869121782013007,218.8559502816709,0.31006698518230785,0.8693186701748474,0.18778461546349756,0.4557234236068843
subtle_modulation,vibrato_depth_0.5_rate_4,0.5 st / 4 Hz,0.5,4.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7168165890905489,0.4383397966658358,216.79303313255272,0.0001844381074653553,0.09914009754677056,0.18563581435257578,0.0949867833356039
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.7377845147472384,0.3582999293704584,47.42849983749445,0.00021977472680689746,0.056055273039466856,0.009220247953925217,0.02183176524006632
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,3,wsola,WSOLA,local waveform-similarity overlap-add,322.96691068897076,2.0944580343814336,265.3469745914168,0.5432629044483019,0.9906153841311419,0.23621116750771218,0.5900298186957187
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,203.9089007849977,2.003229389028982,277.42961223959884,0.34261799352951305,0.9415077293102745,0.24879683301171818,0.5109741852838353
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6973021892027648,0.5033137535474831,861.6014472716964,0.00015155107172306367,0.13411506220357186,0.8572890783851098,0.33051856388680156
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.723419084890657,0.4641663363412484,114.39258390815732,0.00019556509659210836,0.11304231861667395,0.07897220008850793,0.06407002793392466
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,7,wsola,WSOLA,local waveform-similarity overlap-add,210.0767708580248,2.0360385043988187,332.5332469772209,0.3530125208894054,0.9591686153876173,0.30619455816546265,0.5394585648141618
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,146.3269296798021,1.9463713382065,346.6578665971567,0.2455768161047533,0.9109014923899458,0.3209072180236832,0.49246184217279404
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.650652569970172,0.4759900770785177,921.2767986408032,7.293386064362115e-05,0.11940694429508919,0.9194488511958595,0.3463095764505308
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.7750424055998113,0.5098771618176495,224.8100467433207,0.00028256433833463886,0.13764809271755724,0.19398659458650677,0.11063908388079956
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,12,wsola,WSOLA,local waveform-similarity overlap-add,126.80871777109589,1.9336113019375605,431.5720124758142,0.2126833560773678,0.9040328662673505,0.40935653411717304,0.5086909188206304
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,81.97334216900487,1.7962197354431937,447.2870663906588,0.13712363564404487,0.8300760778415504,0.4257258416896313,0.46430851839174214
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6365757317882622,0.3852507934190146,446.5554394830965,4.9210585365413807e-05,0.07056270898469494,0.42496375547961446,0.16519189168322493
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8091861637669006,0.4751543641151485,109.68140175180513,0.0003401057949858447,0.1189570866481198,0.07406488063767495,0.0644540243602602
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,287.0220581407188,1.9492286195900257,212.711538087188,0.482686117188461,0.9124395442525618,0.18138439732816908,0.5255033529230639
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,134.87838245732075,1.8485030583489808,220.62836388662143,0.226282921141642,0.8582197750785975,0.18963081870290477,0.4247111716410481
subtle_modulation,vibrato_depth_0.75_rate_4,0.75 st / 4 Hz,0.75,4.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7025158095922361,0.4665343334961542,219.1439646529699,0.00016033743056992827,0.1143169926672493,0.1880846205321807,0.1008539835433333
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.7685855103445753,0.3511738974686669,46.31142320308834,0.00027168272546084985,0.052219386695613976,0.00805666486285309,0.020182578094642637
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,3,wsola,WSOLA,local waveform-similarity overlap-add,108.08956837090454,1.9505082237997529,266.80364658883116,0.1811365322483265,0.9131283450299474,0.23772848409390207,0.44399778712405863
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,45.41647833651928,1.8015790835607337,280.82639876146885,0.07551544403177606,0.8329609723437568,0.2523350355298748,0.38693715063513584
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6961513836052942,0.5101187491725472,844.4877537969139,0.0001496116533943383,0.13777813727086136,0.8394629026871148,0.3257968838704568
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.7447033138684118,0.4785035497103404,114.34061459668465,0.000231434772480872,0.12075992663882987,0.07891806717566939,0.06663647619566004
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,7,wsola,WSOLA,local waveform-similarity overlap-add,294.4123264116427,2.0691606561224174,332.1905843668695,0.4951407157499644,0.9769980064465646,0.3058376297264755,0.5926587839743348
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,154.29355899093133,1.9456554101050905,346.1355574852936,0.259002738726371,0.9105161139822674,0.32036316398821413,0.49662733889895083
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6508085843859706,0.4877430010932252,934.5976264203088,7.319678708246558e-05,0.12573344989451307,0.9333242555198941,0.3530436340671632
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8154942449785046,0.5333523617430596,224.9991601975582,0.0003507366159931136,0.15028460628557228,0.1941835812666212,0.11493964138939554
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,12,wsola,WSOLA,local waveform-similarity overlap-add,125.15967781215416,1.9278587096662652,430.2950413558185,0.20990427824858288,0.9009362915621955,0.4080263997671655,0.5062889898593146
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,82.64794242821911,1.793638724755179,445.92990304107747,0.13826051932809943,0.8286867402988705,0.4243121765240043,0.4637531453836581
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6366184665404204,0.4047668807433491,466.8577827933943,4.9282604967848264e-05,0.0810680637016777,0.4461113318028478,0.17574289270316445
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.784149261047514,0.4753002321512647,109.8705626301098,0.00029791185003526596,0.11903560625278255,0.07426191671622895,0.06453181160634892
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,199.08179095666884,1.88612468111706,209.80429705137135,0.3344830093963041,0.878471195644562,0.17835612119495128,0.4637701087452725
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,206.31968066395595,1.8813147065003464,217.6707169894408,0.3466808089121028,0.8758820245321098,0.186550038196963,0.46970429054705853
subtle_modulation,vibrato_depth_1_rate_4,1 st / 4 Hz,1.0,4.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7244749792092214,0.4876858245708579,218.89727147658175,0.0001973445637750295,0.12570267222689097,0.1878276569543141,0.10457589124832671
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.6567827858967449,0.3346762127651767,48.14976616720389,8.326493059424628e-05,0.04333881412290362,0.009971542251523474,0.01779787376834045
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,3,wsola,WSOLA,local waveform-similarity overlap-add,181.706505439012,2.014150135363799,265.4122615850279,0.30520095926216656,0.9473862802777316,0.23627917254827344,0.4962888040293905
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,108.76175591720607,1.917680941535495,277.52507137469553,0.18226934985931437,0.8954576798577056,0.24889626632906253,0.4422077653486942
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6959427980035754,0.4901861847950184,766.5642855489966,0.00014926013030479933,0.12704859626578827,0.7582953021319595,0.29516438617601753
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6557663472745655,0.4129686451447999,120.66605752979024,8.155195691892541e-05,0.08548300830150674,0.0855068527735495,0.057023804343991714
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,7,wsola,WSOLA,local waveform-similarity overlap-add,289.2623573892146,2.0573470321801905,332.3831875826537,0.48646162665236375,0.9706388265585251,0.30603825145489594,0.5877129015552617
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,173.63493009307143,1.950054179832972,346.167135185492,0.29159817422009526,0.9128839367708088,0.32039605634033586,0.5082927224437467
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6497467451589565,0.4521484525272932,869.554095213382,7.140730112275438e-05,0.1065731872628876,0.8655728132598568,0.32407246927462235
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.6461439556559453,0.4198603218575903,228.20455697712845,6.533562749513478e-05,0.08919274310948529,0.19752242604951994,0.09559350159550012
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,12,wsola,WSOLA,local waveform-similarity overlap-add,46.499596123107565,1.7912791723268178,435.1260106183861,0.0773407901128994,0.8274166119774858,0.4130584933355726,0.4392719651419859
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,13.320328630959631,1.562923347932316,457.37210899542,0.02142476081187096,0.7044944863953762,0.4362307476971594,0.38738333163480215
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,12,psola,PSOLA,local pitch-synchronous overlap-add,0.636309829848889,0.3706119753906879,165.47979439104608,4.876246876257699e-05,0.06268274957125355,0.13218628805440244,0.06497260003147286
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8870141080799917,0.4739167531888356,110.55128641742743,0.0004712669068361741,0.11829089052148538,0.07497098059261598,0.06457771267364584
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,-12,wsola,WSOLA,local waveform-similarity overlap-add,409.239829964894,1.9704419123580204,211.05590027981825,0.6886560805712958,0.9238584911725786,0.17965983153003173,0.5973914677579687
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,261.6178401356519,1.9047637075625297,218.40657200941777,0.43987314674909833,0.8885044354602462,0.1873165285453902,0.5052313702515782
subtle_modulation,vibrato_depth_0_rate_5.5,0 st / 5.5 Hz,0.0,5.5,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7479889569265551,0.3958095639029835,214.99228512542325,0.0002369719686698879,0.07624641122817645,0.18376009708498506,0.08674782676061048
