case_id,case_label,delta_hz,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,22,0.5108390022675737,440.819512854216,881.639025708432,0.998984355904495
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,23,0.5340589569160997,440.8195130133864,881.6390260267729,0.9989843487917572
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,24,0.5572789115646258,440.81951369715284,881.6390273943057,0.9989843447027978
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,25,0.5804988662131519,440.8195144930664,881.6390289861328,0.9989843408569279
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,26,0.603718820861678,440.81951546767016,881.6390309353403,0.9989843321940206
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,27,0.626938775510204,440.8195168571509,881.6390337143018,0.9989843235611285
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,28,0.6501587301587302,440.8195182056604,881.6390364113208,0.9989843177602445
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,29,0.6733786848072563,440.8195201722885,881.639040344577,0.9989843128115728
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,30,0.6965986394557823,440.81952194224925,881.6390438844985,0.9989843036333398
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,31,0.7198185941043084,440.81952437197674,881.6390487439535,0.9989842933181973
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,32,0.7430385487528345,440.81952671307346,881.6390534261469,0.9989842857625928
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,33,0.7662585034013606,440.81952948447133,881.6390589689427,0.9989842792608418
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,34,0.7894784580498866,440.81953247080014,881.6390649416003,0.9989842696749828
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,35,0.8126984126984127,440.8195356085576,881.6390712171152,0.9989842575236463
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,36,0.8359183673469388,440.8195392237165,881.639078447433,0.9989842478964169
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,37,0.8591383219954648,440.8195427422557,881.6390854845114,0.9989842399560185
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,38,0.8823582766439909,440.81954693902276,881.6390938780455,0.9989842294237782
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,39,0.905578231292517,440.81955095782655,881.6391019156531,0.9989842153852502
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,40,0.9287981859410431,440.8195556132253,881.6391112264506,0.9989841998632925
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,41,0.9520181405895691,440.81956042941306,881.6391208588261,0.998984147648851
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,42,0.9752380952380952,440.81956504975955,881.6391300995191,0.9989840367611639
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,43,0.9984580498866213,440.81956726808295,881.6391345361659,0.9989839544536756
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,44,1.0216780045351475,440.81956543529463,881.6391308705893,0.9989839861563
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,45,1.0448979591836736,440.819561171691,881.639122343382,0.998984075178085
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,46,1.0681179138321995,440.8195559759635,881.639111951927,0.9989841153625675
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,47,1.0913378684807256,440.8195515775879,881.6391031551758,0.9989841043607536
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,48,1.1145578231292517,440.8195471238408,881.6390942476816,0.9989840878258044
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,49,1.1377777777777778,440.8195432119768,881.6390864239536,0.998984073715368
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,50,1.1609977324263039,440.81953942150994,881.6390788430199,0.9989840590819665
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,51,1.18421768707483,440.81953593293116,881.6390718658623,0.998984039977938
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,52,1.207437641723356,440.8195328685595,881.639065737119,0.9989840202468749
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,53,1.230657596371882,440.81952978335954,881.6390595667191,0.9989840026958312
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,54,1.253877551020408,440.819527367676,881.639054735352,0.9989839855665495
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,55,1.2770975056689342,440.819524810733,881.639049621466,0.9989839639783848
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,56,1.3003174603174603,440.8195229136837,881.6390458273675,0.9989839402627454
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,57,1.3235374149659864,440.81952097851746,881.6390419570349,0.9989839191161238
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,58,1.3467573696145125,440.819519544374,881.639039088748,0.9989838986812832
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,59,1.3699773242630386,440.8195182910503,881.6390365821006,0.9989838741025264
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,60,1.3931972789115645,440.8195172015656,881.6390344031312,0.9989838461976002
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,61,1.4164172335600906,440.8195166392884,881.6390332785768,0.9989838205982444
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,62,1.4396371882086167,440.8195160063654,881.6390320127308,0.9989837961217823
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,63,1.4628571428571429,440.8195160153745,881.639032030749,0.9989837676994658
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,64,1.486077097505669,440.81951589573055,881.6390317914611,0.9989837357532175
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,65,1.509297052154195,440.81951638251365,881.6390327650273,0.9989837045821077
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,66,1.5325170068027212,440.81951687627617,881.6390337525523,0.9989836752952909
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,67,1.555736961451247,440.81951772740723,881.6390354548145,0.9989836423158693
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,68,1.5789569160997732,440.8195189090631,881.6390378181262,0.9989836054954974
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,69,1.6021768707482993,440.8195201265896,881.6390402531792,0.998983568111841
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,70,1.6253968253968254,440.81952190394856,881.6390438078971,0.9989835326830575
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,71,1.6486167800453515,440.81952355858806,881.6390471171761,0.9989834946589817
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,72,1.6718367346938776,440.8195258542583,881.6390517085166,0.9989834511100278
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,73,1.6950566893424037,440.8195280298935,881.639056059787,0.9989834068004848
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,74,1.7182766439909296,440.81953073170644,881.6390614634129,0.9989833634967421
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,75,1.7414965986394557,440.8195335640135,881.639067128027,0.9989833189899345
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,76,1.7647165532879818,440.8195365766156,881.6390731532312,0.9989832673018649
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,77,1.787936507936508,440.8195400228178,881.6390800456356,0.9989832142076792
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,78,1.811156462585034,440.8195434341809,881.6390868683618,0.9989831614853036
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,79,1.8343764172335602,440.8195474852429,881.6390949704858,0.9989831074998299
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,80,1.8575963718820863,440.81955134231333,881.6391026846267,0.9989830466442745
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,81,1.8808163265306121,440.8195558733937,881.6391117467874,0.998982982031195
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,82,1.9040362811791383,440.8195603392354,881.6391206784708,0.9989829178042959
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,83,1.9272562358276644,440.819534641496,881.639069282992,0.998602713752545
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,84,1.9504761904761905,440.8195125348664,881.6390250697328,0.9927772305940209
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,85,1.9736961451247166,440.81961098393634,881.6392219678727,0.9777102868166545
basin_two_oscillators_0_3hz,440 + 440.3,0.3,psola,PSOLA,local pitch-synchronous overlap-add,-12,86,1.9969160997732427,440.8197154759919,881.6394309519839,0.9664268198359136
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,0,0.0,218.67524194247943,437.35048388495886,0.9916473094726976
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,1,0.023219954648526078,219.07591004603162,438.15182009206325,0.9926291115723385
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,2,0.046439909297052155,219.65290544630318,439.30581089260636,0.9945007171627208
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,3,0.06965986394557823,219.81984133342675,439.6396826668535,0.9953104244103105
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,4,0.09287981859410431,219.78850644781176,439.5770128956235,0.9954740859956401
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,5,0.11609977324263039,219.77150581836554,439.5430116367311,0.9956992395654376
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,6,0.13931972789115646,219.77377196282748,439.54754392565496,0.9958185262663461
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,7,0.16253968253968254,219.77501629093268,439.55003258186537,0.9958397264468677
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,8,0.18575963718820862,219.7750467754115,439.550093550823,0.9958402852544713
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,9,0.2089795918367347,219.77504889034878,439.55009778069757,0.995840289225277
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,10,0.23219954648526078,219.77505032131958,439.55010064263917,0.9958402257412982
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,11,0.25541950113378686,219.77504920538505,439.5500984107701,0.9958401774838224
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,12,0.2786394557823129,219.77504908884876,439.5500981776975,0.9958400544527701
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,13,0.301859410430839,219.7750519111728,439.5501038223456,0.9958400394894437
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,14,0.3250793650793651,219.77505533620644,439.55011067241287,0.9958399375505707
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,15,0.34829931972789113,219.7750572573403,439.5501145146806,0.99583986813539
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,16,0.37151927437641724,219.77505471912716,439.5501094382543,0.9958397227611876
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,17,0.3947392290249433,219.77505737443008,439.55011474886015,0.995839652336836
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,18,0.4179591836734694,219.77505993848715,439.5501198769743,0.9958394922997199
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,19,0.44117913832199546,219.7750652795658,439.5501305591316,0.9958394290843344
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,20,0.46439909297052157,219.7750635105061,439.5501270210122,0.9958392711348975
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,21,0.4876190476190476,219.77506723902587,439.55013447805175,0.9958391376838175
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,22,0.5108390022675737,219.77506652949938,439.55013305899877,0.9958389096770992
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,23,0.5340589569160997,219.77507493599597,439.55014987199195,0.9958388032407299
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,24,0.5572789115646258,219.77507535946017,439.55015071892035,0.9958385886090204
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,25,0.5804988662131519,219.77508201500996,439.5501640300199,0.9958384161578047
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,26,0.603718820861678,219.7750783882693,439.5501567765386,0.9958381420570176
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,27,0.626938775510204,219.7750887888136,439.5501775776272,0.9958379475380296
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,28,0.6501587301587302,219.77508960950328,439.55017921900657,0.9958376439507688
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,29,0.6733786848072563,219.77510061008294,439.5502012201659,0.9958374416984757
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,30,0.6965986394557823,219.7750966570521,439.5501933141042,0.9958371146332294
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,31,0.7198185941043084,219.77510889355543,439.55021778711085,0.9958368096797114
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,32,0.7430385487528345,219.7751075750811,439.5502151501622,0.9958363852166394
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,33,0.7662585034013606,219.77512386536304,439.5502477307261,0.9958360780664616
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,34,0.7894784580498866,219.77512152014077,439.55024304028154,0.9958356323918724
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,35,0.8126984126984127,219.77513713339377,439.55027426678754,0.9958352197326169
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,36,0.8359183673469388,219.77513331662163,439.55026663324327,0.9958346683691511
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,37,0.8591383219954648,219.77515515832386,439.5503103166477,0.9958341786662812
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,38,0.8823582766439909,219.77515431232345,439.5503086246469,0.9958335424574845
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,39,0.905578231292517,219.77517659363346,439.5503531872669,0.9958329814153604
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,40,0.9287981859410431,219.7751727674886,439.5503455349772,0.9958322435187537
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,41,0.9520181405895691,219.7752010056289,439.5504020112578,0.9958314888587894
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,42,0.9752380952380952,219.77520088092015,439.5504017618403,0.9958305570650053
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,43,0.9984580498866213,219.77523392129737,439.55046784259474,0.9958296851308927
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,44,1.0216780045351475,219.77523307094168,439.55046614188336,0.9958285989151389
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,45,1.0448979591836736,219.7752705569928,439.5505411139856,0.9958274656270351
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,46,1.0681179138321995,219.77527200850295,439.5505440170059,0.995826091460294
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,47,1.0913378684807256,219.7753199786237,439.5506399572474,0.995824661982854
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,48,1.1145578231292517,219.77532497912222,439.55064995824443,0.9958229497615337
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,49,1.1377777777777778,219.77537924976662,439.55075849953323,0.9958211420613907
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,50,1.1609977324263039,219.77538756828082,439.55077513656164,0.9958189614901298
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,51,1.18421768707483,219.77545853076262,439.55091706152524,0.9958165174941337
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,52,1.207437641723356,219.7754757997158,439.5509515994316,0.9958136119918909
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,53,1.230657596371882,219.77556316409502,439.55112632819004,0.9958103861414745
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,54,1.253877551020408,219.77559109950357,439.55118219900714,0.995806514558269
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,55,1.2770975056689342,219.77570606517588,439.55141213035176,0.9958020052169213
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,56,1.3003174603174603,219.7757549109352,439.5515098218704,0.9957965607229005
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,57,1.3235374149659864,219.7759117864725,439.551823572945,0.9957900923638279
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,58,1.3467573696145125,219.77599400008842,439.55198800017683,0.9957821744304647
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,59,1.3699773242630386,219.7762139152016,439.5524278304032,0.995772485022071
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,60,1.3931972789115645,219.77635913794396,439.5527182758879,0.9957603251433694
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,61,1.4164172335600906,219.7766966266158,439.5533932532316,0.9957448207592929
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,62,1.4396371882086167,219.7769630181752,439.5539260363504,0.9957247753861251
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,63,1.4628571428571429,219.77752016974372,439.55504033948745,0.9956982794733561
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,64,1.486077097505669,219.7780831730665,439.556166346133,0.9956628538234378
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,65,1.509297052154195,219.77933790868929,439.55867581737857,0.9956147204073077
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,66,1.5325170068027212,219.78103486109438,439.56206972218877,0.9955448185071216
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,67,1.555736961451247,219.78377844789918,439.56755689579836,0.9954222993784154
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,68,1.5789569160997732,219.78647172922183,439.57294345844366,0.9952031229244913
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,69,1.6021768707482993,219.7919740083908,439.5839480167816,0.9949025893785649
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,70,1.6253968253968254,219.80699056652918,439.61398113305836,0.9947493915557214
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,71,1.6486167800453515,219.85578618257657,439.71157236515313,0.995232573600419
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,72,1.6718367346938776,219.9344683414403,439.8689366828806,0.995945947150565
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,73,1.6950566893424037,219.945489404262,439.890978808524,0.9954480551741676
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,74,1.7182766439909296,219.91412288501928,439.82824577003856,0.9950800226746364
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,75,1.7414965986394557,219.88052384170632,439.76104768341264,0.9951751051126652
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,76,1.7647165532879818,219.85242926687465,439.7048585337493,0.9953704657419303
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,77,1.787936507936508,219.83092388641623,439.66184777283246,0.995521288456497
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,78,1.811156462585034,219.81640584365766,439.6328116873153,0.9956120735216981
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,79,1.8343764172335602,219.80125991172042,439.60251982344084,0.9956639481099024
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,80,1.8575963718820863,219.77687871304846,439.5537574260969,0.9956488071918167
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,81,1.8808163265306121,219.63713951876753,439.27427903753505,0.9952921739634817
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,82,1.9040362811791383,219.11676790839684,438.2335358167937,0.9945687236563308
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,83,1.9272562358276644,218.07361744749147,436.14723489498294,0.9929835462645079
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,84,1.9504761904761905,216.7201013474906,433.4402026949812,0.9763217956841784
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,85,1.9736961451247166,215.58477026919311,431.16954053838623,0.9320652103791646
basin_two_oscillators_0_3hz,440 + 440.3,0.3,phase_vocoder,Phase Vocoder,local phase vocoder,-12,86,1.9969160997732427,215.12665748234176,430.2533149646835,0.8985502955533328
