policy_id,threshold,micro_bonus,micro_rms_threshold,micro_strength_threshold,case_count,fixed_danger_cases,adaptive_catastrophic_cases,avoided_fixed_danger_cases,missed_fixed_danger_cases,introduced_catastrophic_cases,phase_vocoder_count,psola_count,rubberband_count,wsola_count,mean_selected_stress,max_selected_stress,p90_selected_stress
thr0.45_bonus0.00_rms10_str0.35,0.45,0.0,10.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.00_rms10_str0.40,0.45,0.0,10.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.00_rms20_str0.30,0.45,0.0,20.0,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.00_rms20_str0.35,0.45,0.0,20.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.00_rms20_str0.40,0.45,0.0,20.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms0.5_str0.30,0.45,0.04,0.5,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms0.5_str0.35,0.45,0.04,0.5,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms0.5_str0.40,0.45,0.04,0.5,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms0.7_str0.30,0.45,0.04,0.7,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms0.7_str0.35,0.45,0.04,0.7,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms0.7_str0.40,0.45,0.04,0.7,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms1_str0.30,0.45,0.04,1.0,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms1_str0.35,0.45,0.04,1.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms1_str0.40,0.45,0.04,1.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms2_str0.30,0.45,0.04,2.0,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms2_str0.35,0.45,0.04,2.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms2_str0.40,0.45,0.04,2.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms5_str0.30,0.45,0.04,5.0,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms5_str0.35,0.45,0.04,5.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms5_str0.40,0.45,0.04,5.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms10_str0.30,0.45,0.04,10.0,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms10_str0.35,0.45,0.04,10.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms10_str0.40,0.45,0.04,10.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms20_str0.30,0.45,0.04,20.0,0.3,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms20_str0.35,0.45,0.04,20.0,0.35,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.45_bonus0.04_rms20_str0.40,0.45,0.04,20.0,0.4,144,81,0,81,0,0,77,67,0,0,0.17963031431997833,0.3580686979345802,0.31860553267272124
thr0.36_bonus0.00_rms0.5_str0.30,0.36,0.0,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms0.5_str0.35,0.36,0.0,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms0.5_str0.40,0.36,0.0,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms0.7_str0.30,0.36,0.0,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms0.7_str0.35,0.36,0.0,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms0.7_str0.40,0.36,0.0,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms1_str0.30,0.36,0.0,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms1_str0.35,0.36,0.0,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms1_str0.40,0.36,0.0,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms2_str0.30,0.36,0.0,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms2_str0.35,0.36,0.0,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms2_str0.40,0.36,0.0,2.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms5_str0.30,0.36,0.0,5.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms5_str0.35,0.36,0.0,5.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms5_str0.40,0.36,0.0,5.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms10_str0.30,0.36,0.0,10.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms10_str0.35,0.36,0.0,10.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms10_str0.40,0.36,0.0,10.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms20_str0.30,0.36,0.0,20.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms20_str0.35,0.36,0.0,20.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.36_bonus0.00_rms20_str0.40,0.36,0.0,20.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms0.5_str0.30,0.4,0.0,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms0.5_str0.35,0.4,0.0,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms0.5_str0.40,0.4,0.0,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms0.7_str0.30,0.4,0.0,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms0.7_str0.35,0.4,0.0,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms0.7_str0.40,0.4,0.0,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms1_str0.30,0.4,0.0,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms1_str0.35,0.4,0.0,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms1_str0.40,0.4,0.0,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms2_str0.30,0.4,0.0,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms2_str0.35,0.4,0.0,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms2_str0.40,0.4,0.0,2.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms5_str0.30,0.4,0.0,5.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms5_str0.35,0.4,0.0,5.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms5_str0.40,0.4,0.0,5.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms10_str0.30,0.4,0.0,10.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms10_str0.35,0.4,0.0,10.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms10_str0.40,0.4,0.0,10.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms20_str0.30,0.4,0.0,20.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms20_str0.35,0.4,0.0,20.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.00_rms20_str0.40,0.4,0.0,20.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms0.5_str0.30,0.4,0.04,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms0.5_str0.35,0.4,0.04,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms0.5_str0.40,0.4,0.04,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms0.7_str0.30,0.4,0.04,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms0.7_str0.35,0.4,0.04,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms0.7_str0.40,0.4,0.04,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms1_str0.30,0.4,0.04,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms1_str0.35,0.4,0.04,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms1_str0.40,0.4,0.04,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms2_str0.30,0.4,0.04,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms2_str0.35,0.4,0.04,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms2_str0.40,0.4,0.04,2.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms5_str0.30,0.4,0.04,5.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms5_str0.35,0.4,0.04,5.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms5_str0.40,0.4,0.04,5.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms10_str0.30,0.4,0.04,10.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms10_str0.35,0.4,0.04,10.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms10_str0.40,0.4,0.04,10.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms20_str0.30,0.4,0.04,20.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms20_str0.35,0.4,0.04,20.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.04_rms20_str0.40,0.4,0.04,20.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms0.5_str0.30,0.4,0.06,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms0.5_str0.35,0.4,0.06,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms0.5_str0.40,0.4,0.06,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms0.7_str0.30,0.4,0.06,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms0.7_str0.35,0.4,0.06,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms0.7_str0.40,0.4,0.06,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms1_str0.30,0.4,0.06,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms1_str0.35,0.4,0.06,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms1_str0.40,0.4,0.06,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms2_str0.30,0.4,0.06,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms2_str0.35,0.4,0.06,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms2_str0.40,0.4,0.06,2.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms5_str0.30,0.4,0.06,5.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms5_str0.35,0.4,0.06,5.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms5_str0.40,0.4,0.06,5.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms10_str0.30,0.4,0.06,10.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms10_str0.35,0.4,0.06,10.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms10_str0.40,0.4,0.06,10.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms20_str0.30,0.4,0.06,20.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms20_str0.35,0.4,0.06,20.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.40_bonus0.06_rms20_str0.40,0.4,0.06,20.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms0.5_str0.30,0.45,0.06,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms0.5_str0.35,0.45,0.06,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms0.5_str0.40,0.45,0.06,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms0.7_str0.30,0.45,0.06,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms0.7_str0.35,0.45,0.06,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms0.7_str0.40,0.45,0.06,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms1_str0.30,0.45,0.06,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms1_str0.35,0.45,0.06,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms1_str0.40,0.45,0.06,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms2_str0.30,0.45,0.06,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms2_str0.35,0.45,0.06,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms2_str0.40,0.45,0.06,2.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms5_str0.30,0.45,0.06,5.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms5_str0.35,0.45,0.06,5.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms5_str0.40,0.45,0.06,5.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms10_str0.30,0.45,0.06,10.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms10_str0.35,0.45,0.06,10.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms10_str0.40,0.45,0.06,10.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms20_str0.30,0.45,0.06,20.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms20_str0.35,0.45,0.06,20.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.06_rms20_str0.40,0.45,0.06,20.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms0.5_str0.30,0.45,0.08,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms0.5_str0.35,0.45,0.08,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms0.5_str0.40,0.45,0.08,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms0.7_str0.30,0.45,0.08,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms0.7_str0.35,0.45,0.08,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms0.7_str0.40,0.45,0.08,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms1_str0.30,0.45,0.08,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms1_str0.35,0.45,0.08,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms1_str0.40,0.45,0.08,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms2_str0.30,0.45,0.08,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms2_str0.35,0.45,0.08,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms2_str0.40,0.45,0.08,2.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms5_str0.30,0.45,0.08,5.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms5_str0.35,0.45,0.08,5.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms5_str0.40,0.45,0.08,5.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms10_str0.30,0.45,0.08,10.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms10_str0.35,0.45,0.08,10.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms10_str0.40,0.45,0.08,10.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms20_str0.30,0.45,0.08,20.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms20_str0.35,0.45,0.08,20.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.08_rms20_str0.40,0.45,0.08,20.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms0.5_str0.30,0.45,0.1,0.5,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms0.5_str0.35,0.45,0.1,0.5,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms0.5_str0.40,0.45,0.1,0.5,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms0.7_str0.30,0.45,0.1,0.7,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms0.7_str0.35,0.45,0.1,0.7,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms0.7_str0.40,0.45,0.1,0.7,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms1_str0.30,0.45,0.1,1.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms1_str0.35,0.45,0.1,1.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms1_str0.40,0.45,0.1,1.0,0.4,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms2_str0.30,0.45,0.1,2.0,0.3,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
thr0.45_bonus0.10_rms2_str0.35,0.45,0.1,2.0,0.35,144,81,0,81,0,0,82,62,0,0,0.16883731054402634,0.3580686979345802,0.317619310605528
