candidate_id,candidate_family,candidate_name,candidate_label,parameter_summary,shift_semitones,algorithm_disagreement,mean_composite_stress,min_composite_stress,max_composite_stress,algorithm_spread
chirps_03,chirps,chirps_03,chirps / chirps_03,"{""curve"": 2.132, ""end_hz"": 679.698, ""start_hz"": 2266.891}",-12,0.005420482075713913,0.22819472006019276,0.10123889206377279,0.2818138059251001,0.1805749138613273
chirps_03,chirps,chirps_03,chirps / chirps_03,"{""curve"": 2.132, ""end_hz"": 679.698, ""start_hz"": 2266.891}",3,0.005360961119414972,0.17489169537200702,0.0827877397248269,0.2570531399192929,0.174265400194466
chirps_03,chirps,chirps_03,chirps / chirps_03,"{""curve"": 2.132, ""end_hz"": 679.698, ""start_hz"": 2266.891}",7,0.003982225129658581,0.19968556517361635,0.13370871786388408,0.2720382373010919,0.1383295194372078
chirps_03,chirps,chirps_03,chirps / chirps_03,"{""curve"": 2.132, ""end_hz"": 679.698, ""start_hz"": 2266.891}",12,0.007351635937981644,0.23907898185211518,0.12131637515814493,0.3405703213926559,0.219253946234511
detuned_oscillators_01,detuned_oscillators,detuned_oscillators_01,detuned_oscillators / detuned_oscillators_01,"{""base_hz"": 191.889, ""count"": 4, ""detune_cents"": 30.192}",-12,0.02293859693609055,0.18145307066680527,0.028744401069082215,0.33350616981826614,0.3047617687491839
detuned_oscillators_01,detuned_oscillators,detuned_oscillators_01,detuned_oscillators / detuned_oscillators_01,"{""base_hz"": 191.889, ""count"": 4, ""detune_cents"": 30.192}",3,0.0353982921130092,0.23158720475706124,0.014149901466190934,0.4689049355494021,0.45475503408321116
detuned_oscillators_01,detuned_oscillators,detuned_oscillators_01,detuned_oscillators / detuned_oscillators_01,"{""base_hz"": 191.889, ""count"": 4, ""detune_cents"": 30.192}",7,0.019159089793771344,0.19077820599001122,0.02840470729785048,0.34474954262745605,0.31634483532960556
detuned_oscillators_01,detuned_oscillators,detuned_oscillators_01,detuned_oscillators / detuned_oscillators_01,"{""base_hz"": 191.889, ""count"": 4, ""detune_cents"": 30.192}",12,0.01909851563075347,0.1781955405334572,0.04014395835194159,0.3403556863779014,0.30021172802595986
detuned_oscillators_02,detuned_oscillators,detuned_oscillators_02,detuned_oscillators / detuned_oscillators_02,"{""base_hz"": 178.522, ""count"": 3, ""detune_cents"": 27.625}",-12,0.07930457155367468,0.30919200200038854,0.03414571004789702,0.6711321123218922,0.6369864022739952
detuned_oscillators_02,detuned_oscillators,detuned_oscillators_02,detuned_oscillators / detuned_oscillators_02,"{""base_hz"": 178.522, ""count"": 3, ""detune_cents"": 27.625}",3,0.04854810929158887,0.25774192622017367,0.012419151379451591,0.545084432718837,0.5326652813393854
detuned_oscillators_02,detuned_oscillators,detuned_oscillators_02,detuned_oscillators / detuned_oscillators_02,"{""base_hz"": 178.522, ""count"": 3, ""detune_cents"": 27.625}",7,0.04347771083269613,0.2688982642374631,0.03633255317155882,0.5304535648436209,0.4941210116720621
detuned_oscillators_02,detuned_oscillators,detuned_oscillators_02,detuned_oscillators / detuned_oscillators_02,"{""base_hz"": 178.522, ""count"": 3, ""detune_cents"": 27.625}",12,0.024542994947245357,0.20221739544963677,0.04535129596858226,0.3830596937896757,0.3377083978210934
detuned_oscillators_03,detuned_oscillators,detuned_oscillators_03,detuned_oscillators / detuned_oscillators_03,"{""base_hz"": 216.74, ""count"": 2, ""detune_cents"": 12.463}",-12,0.07995747713794404,0.31376935654895266,0.03176321140773226,0.6425554115743485,0.6107922001666162
