signal_family,signal_name,signal_label,depth_semitones,rate_hz,shift_semitones,algorithm,algorithm_label,implementation,rms_error,spectral_distance,spectral_centroid_difference,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,7,wsola,WSOLA,local waveform-similarity overlap-add,295.52755968389664,2.0605286182936275,332.67602388940827,0.4969962369703049,0.9712665263871844,0.30209204416163826,0.5901182691730426
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,177.4048742815317,1.9532038941783294,346.4465554941558,0.29791812236322185,0.9112275186580849,0.31652378397967884,0.5085564750003285
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.649830151892321,0.4498522226344486,810.3619366203114,2.3938762855856857e-05,0.07023078308379087,0.802714605813429,0.2909897758866919
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.6472711424806934,0.417354466618521,228.77671972330302,1.9625935330870727e-05,0.052051066893488124,0.19320389314183697,0.08175819532355198
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,12,wsola,WSOLA,local waveform-similarity overlap-add,30.79454967414831,1.7129924815158664,440.3985993706645,0.05082835374384055,0.7768497694456483,0.41498704534944714,0.41422172284631203
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,13.687725391902969,1.5674047283239607,457.0595755498042,0.021997360667248295,0.6954058681339552,0.43244801782555836,0.3832837488755873
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363110304613031,0.3704609551855407,218.87110764632047,1.1543061999352733e-06,0.025818156270352423,0.182822651492156,0.06954732068956947
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8870303222618727,0.4739577688851201,110.52602919607253,0.00042370416389459614,0.08371577537786314,0.06927525712576071,0.05113824555583948
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,384.6975590906986,1.9635943097269932,211.0935036110986,0.6472789307725356,0.9170400678593725,0.17467159668426702,0.5796635317720584
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,246.83737980878558,1.8983927536588654,218.44104842196498,0.4149362230415767,0.8805653714556048,0.1823719424701378,0.49262451232243976
subtle_modulation,vibrato_depth_0.05_rate_2,0.05 st / 2 Hz,0.05,2.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7489182968578958,0.39638468696477897,215.014021411932,0.000190937007202112,0.04032026792720345,0.1787803627419345,0.07309718922544668
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.6608488107445077,0.3363850486976285,47.8533699967295,4.2509063914624294e-05,0.006755599810333487,0.003593296746117721,0.0034638018734552776
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,3,wsola,WSOLA,local waveform-similarity overlap-add,189.9445493484263,2.01941319918552,265.31610554193577,0.3190518687016102,0.9482659644387101,0.23149776039266337,0.4996051978443279
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,113.74094073482723,1.9228439575313292,277.4087562671861,0.19062208675603606,0.8942437296380824,0.2441710539143954,0.44301229010283794
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6960598694422022,0.48954832826852157,783.1428415976038,0.00010185203563067373,0.09243736048359741,0.7741885540439525,0.28890925552106017
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6599279540914592,0.41646784540465615,120.0225045279622,4.09570977898462e-05,0.05155507812341844,0.07922771685004781,0.043607917357085364
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,7,wsola,WSOLA,local waveform-similarity overlap-add,297.81459050952435,2.0611196436862067,332.5584377152182,0.5008506852777012,0.9715971545663449,0.30196881194949,0.591472217264512
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,178.60532639917437,1.9537865642081984,346.3523614391643,0.2999413048149442,0.9115534727261265,0.31642506708674684,0.5093066148759392
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6500169747084593,0.45087143971433247,877.8978724036758,2.4253624762997894e-05,0.07080094790500242,0.8734933587017627,0.31477285341050937
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.65063018066885,0.4250979942082864,229.71556375791653,2.5287091671107703e-05,0.056382908569717054,0.19418781687304504,0.0835320041781444
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,12,wsola,WSOLA,local waveform-similarity overlap-add,61.455118943018256,1.828754333139849,433.6248906642037,0.10250215629950353,0.8416086287083152,0.4078880890810387,0.45066629136295244
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,37.142050397633724,1.6880742133282562,449.7305102470746,0.06152611660111193,0.762910128709144,0.4247670388630645,0.41640109472444015
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363147803804773,0.3700164757349785,236.70376899088188,1.16062612770005e-06,0.02556950801723359,0.20151156897005604,0.07569407920447245
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8870422657889694,0.47347720062928716,110.6356666538589,0.0004237242929227169,0.0834469385235022,0.06939015895457164,0.051086940590332176
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,364.3437826699439,1.9574437350296117,211.10124342126204,0.6129756856238538,0.9135993471415835,0.17467970813048608,0.5670849136319744
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,234.4593172453888,1.8926394494715095,218.45801815417147,0.39407485039994006,0.8773468896246948,0.18238972702392375,0.4846038223495195
subtle_modulation,vibrato_depth_0.1_rate_2,0.1 st / 2 Hz,0.1,2.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7472214535049732,0.3983527511910465,215.17309046762344,0.00018807723158549165,0.041421231607904854,0.17894706968475502,0.07351879284141512
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.6726931270138814,0.34348128765084335,47.67462741611929,6.247088702832146e-05,0.010725338832461325,0.0034059716310232318,0.00473126045017096
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,3,wsola,WSOLA,local waveform-similarity overlap-add,192.4874479846012,2.021064861944433,265.2512572901801,0.32333754392480896,0.9491899285482448,0.23142979837610111,0.5013190902830517
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,102.17668876158253,1.9103360732495505,277.5834952756165,0.17113227011469595,0.8872466377074136,0.2443541832210999,0.4342443636810698
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6953030102924324,0.48743162179262306,782.3852621001931,0.00010057646276297218,0.0912532441719619,0.7733945984791328,0.28824947303795256
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6718351716717409,0.4236848170426671,119.1882648668208,6.102493165278453e-05,0.05559235676100188,0.0783534201938946,0.044668933962183084
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,7,wsola,WSOLA,local waveform-similarity overlap-add,291.363797136984,2.058111545730159,332.3416624257478,0.48997883811345194,0.9699143809284736,0.30174162794044723,0.5872116156607909
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,174.83349072664595,1.9505840937713324,346.0775467369408,0.29358444007099666,0.9097619643025442,0.3161370568345286,0.5064944870693565
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6505335766919504,0.45041029035864816,913.2141124460759,2.5124280120394927e-05,0.07054297426511255,0.9105053493984523,0.3270244826478951
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.6634369651972362,0.44296961405954566,230.25974538217085,4.687101104616813e-05,0.06638055199462416,0.1947581280157383,0.08706185034046954
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,12,wsola,WSOLA,local waveform-similarity overlap-add,86.2798596834586,1.8694404386740877,432.46673029789326,0.14434054293440104,0.8643690264151184,0.40667431828744083,0.47179462921232007
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,53.40914397818186,1.7282227181422687,448.50090603636016,0.08894186920715343,0.7853697847735819,0.4234783937651454,0.4325966825819602
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363293598117092,0.36793729336371883,266.4061097229517,1.1851975778987503e-06,0.02440638323412994,0.23264010240185462,0.08568255694452082
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8868972703078489,0.47140284110195163,110.63093192698295,0.0004234799247312075,0.08228651170925916,0.06938519688423592,0.0506983961727421
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,367.3868866797243,1.9580734113300788,211.06034329138157,0.6181043821714876,0.9139515971993611,0.17463684413293673,0.5688976078345951
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,236.65336911367478,1.893268795755899,218.4122480724136,0.3977725965847705,0.8776989550666906,0.18234175923805032,0.48593777029650376
subtle_modulation,vibrato_depth_0.2_rate_2,0.2 st / 2 Hz,0.2,2.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.732876531725363,0.4056760431395128,215.52646512520982,0.0001639010119851397,0.04551798736964405,0.1793174120406607,0.07499976680742997
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.7013557761944286,0.35849669974947035,46.88730958064546,0.00011077749417216262,0.019125178202899325,0.0025808498069867496,0.007272268501352745
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,3,wsola,WSOLA,local waveform-similarity overlap-add,255.06837915591322,2.055033324580563,264.62987018468766,0.4288083410498716,0.9681923793587894,0.23077857464050763,0.5425930983497228
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,164.4413754242555,1.9661357144936422,276.5998354875066,0.2760700844319241,0.9184617665563446,0.24332329185546978,0.4792850476145795
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.6963502999988819,0.4926900282707083,830.4487032758014,0.00010234151288435387,0.0941948730443673,0.8237658621104469,0.3060210255558995
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.6992476679276889,0.43234393800753096,118.46906857983629,0.0001072245930702229,0.0604363946546205,0.0775996908543328,0.04604777003400784
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,7,wsola,WSOLA,local waveform-similarity overlap-add,291.16657159361944,2.0580283715194563,332.2288708195472,0.4896464439658619,0.9698678520683213,0.30162342051308944,0.5870459055157575
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,7,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,174.6554574703917,1.9501381694133813,346.00827945930166,0.29328439165208603,0.9095125077472693,0.3160644636073763,0.5062871210022438
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,7,psola,PSOLA,local pitch-synchronous overlap-add,0.6508865530348291,0.4531069277300881,965.2409787487129,2.571916893960715e-05,0.07205151233330763,0.9650303466591813,0.3457025260538095
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,12,phase_vocoder,Phase Vocoder,local phase vocoder,0.6936744783500585,0.45259903276117197,228.26349371977864,9.783181580916432e-05,0.07176738851919405,0.19266602399028127,0.08817708144176149
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,12,wsola,WSOLA,local waveform-similarity overlap-add,97.10662562542937,1.8841423942061428,431.84250288420475,0.16258743720096644,0.8725935136346118,0.4060201178629245,0.4804003562328343
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,57.39044988088942,1.7365530147562371,448.0349291467438,0.09565176468646162,0.7900298735547507,0.42299004244907534,0.4362238935634292
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,12,psola,PSOLA,local pitch-synchronous overlap-add,0.6363688394456454,0.36128461283808305,320.43239669142827,1.2517345945828137e-06,0.02068477723150206,0.28926052485490245,0.10331551794033304
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,-12,phase_vocoder,Phase Vocoder,local phase vocoder,0.8855566274382741,0.46676466973712194,110.98796931026507,0.0004212204717402155,0.07969185135753314,0.06975937783590413,0.04995748322172583
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,-12,wsola,WSOLA,local waveform-similarity overlap-add,278.43562220761584,1.9265710796681872,211.3489311558911,0.4681903333780386,0.8963287358342475,0.1749392888819695,0.5131527860314186
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,-12,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,183.27312679198,1.8644798526903315,218.7021126101279,0.30780818405491905,0.8615940026479978,0.18264554196124796,0.45068257622138835
subtle_modulation,vibrato_depth_0.35_rate_2,0.35 st / 2 Hz,0.35,2.0,-12,psola,PSOLA,local pitch-synchronous overlap-add,0.7059845785877493,0.42017957491587077,216.0317857628493,0.00011857864811826652,0.05363147346148366,0.17984699624092387,0.0778656827835086
subtle_modulation,vibrato_depth_0.5_rate_2,0.5 st / 2 Hz,0.5,2.0,3,phase_vocoder,Phase Vocoder,local phase vocoder,0.7032213271843757,0.3546252517365452,46.54957980325852,0.00011392160127163274,0.01695943401779326,0.0022269035385382076,0.006433419719201032
subtle_modulation,vibrato_depth_0.5_rate_2,0.5 st / 2 Hz,0.5,2.0,3,wsola,WSOLA,local waveform-similarity overlap-add,286.8649719086729,2.07138016186642,264.47544046012746,0.4823967412338544,0.9773370372951798,0.23061672979173967,0.5634501694402579
subtle_modulation,vibrato_depth_0.5_rate_2,0.5 st / 2 Hz,0.5,2.0,3,rubber_band,Rubber Band,local hybrid spectral/time-domain proxy,182.52042184281456,1.9804571869533298,276.46631115370275,0.30653961247085076,0.926473406025136,0.2431833561942953,0.492065458230094
subtle_modulation,vibrato_depth_0.5_rate_2,0.5 st / 2 Hz,0.5,2.0,3,psola,PSOLA,local pitch-synchronous overlap-add,0.696733520072222,0.49717849288113464,820.2085863416124,0.00010298737298667264,0.09670578526574579,0.8130340539608197,0.30328094219985074
subtle_modulation,vibrato_depth_0.5_rate_2,0.5 st / 2 Hz,0.5,2.0,7,phase_vocoder,Phase Vocoder,local phase vocoder,0.7013119410164034,0.43054963970737903,118.74907036240191,0.00011070361653752373,0.059432638153971123,0.07789313725063471,0.04581215967371446
