depth_semitones,rate_hz,shift_semitones,selected_algorithm,selected_algorithm_label,safe_mode,guard,dry_mix,preflight_risk_score,preflight_risk_level,preflight_reasons,pitch_valid_fraction,pitch_iqr_cents,pitch_modulation_rms_cents,pitch_modulation_peak_rate_hz,pitch_modulation_peak_strength,spectral_flatness,catastrophic_threshold,fixed_danger_count,fixed_danger_any,worst_fixed_algorithm_label,worst_fixed_composite_stress,v1_composite_stress,v2_composite_stress,v2_catastrophic,fixed_danger_avoided
0.0,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,0,False,WSOLA,0.4962888040293905,0.29516438617601753,0.29516438617601753,False,False
0.0,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,1,True,WSOLA,0.5877129015552617,0.029004698121759237,0.32407246927462235,False,True
0.0,5.5,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,0,False,WSOLA,0.4392719651419859,0.05093908685122051,0.38738333163480215,False,False
0.025,5.5,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,2.2681051078984416,1.1596189511446924,5.44517780172413,0.47927901172670784,1.063609704004167e-06,0.5240090363523335,1,True,WSOLA,0.6133757213179263,0.04605938965486859,0.5150945729940071,False,True
0.025,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,2.2681051078984416,1.1596189511446924,5.44517780172413,0.47927901172670784,1.063609704004167e-06,0.5240090363523335,1,True,WSOLA,0.5246947021997194,0.0005498969442746856,0.2957893382738465,False,True
0.025,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,2.2681051078984416,1.1596189511446924,5.44517780172413,0.47927901172670784,1.063609704004167e-06,0.5240090363523335,1,True,WSOLA,0.5876380930862709,0.02906004294881724,0.3234962362154205,False,True
0.025,5.5,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,2.2681051078984416,1.1596189511446924,5.44517780172413,0.47927901172670784,1.063609704004167e-06,0.5240090363523335,0,False,WSOLA,0.4629158231589993,0.05150327890805748,0.4235143575623977,False,False
0.05,5.5,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,4.5627840903580585,2.3255231122154787,5.44517780172413,0.4791847560233151,1.063737027230234e-06,0.5240090363523335,1,True,WSOLA,0.5824299563597074,0.04611668186126555,0.4958244456308127,False,True
0.05,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,4.5627840903580585,2.3255231122154787,5.44517780172413,0.4791847560233151,1.063737027230234e-06,0.5240090363523335,0,False,WSOLA,0.49788391951413363,0.00040323969524168275,0.29655567046347336,False,False
0.05,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,4.5627840903580585,2.3255231122154787,5.44517780172413,0.4791847560233151,1.063737027230234e-06,0.5240090363523335,1,True,WSOLA,0.5929851542625272,0.02950408321527694,0.32382506912105247,False,True
0.05,5.5,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,4.5627840903580585,2.3255231122154787,5.44517780172413,0.4791847560233151,1.063737027230234e-06,0.5240090363523335,0,False,WSOLA,0.4333440752169588,0.05211139158750729,0.39630350072947734,False,False
0.1,5.5,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,9.382650819260684,4.684634616330219,5.44517780172413,0.4787820458537935,1.0640562845264089e-06,0.5240090363523335,1,True,WSOLA,0.5871295937474666,0.04610558746314464,0.49879866302524717,False,True
0.1,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,9.382650819260684,4.684634616330219,5.44517780172413,0.4787820458537935,1.0640562845264089e-06,0.5240090363523335,0,False,WSOLA,0.5162145008627465,0.0005476083437751214,0.29810530024006526,False,False
0.1,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,9.382650819260684,4.684634616330219,5.44517780172413,0.4787820458537935,1.0640562845264089e-06,0.5240090363523335,1,True,WSOLA,0.5865659839633535,0.030936003824719602,0.3255343874334623,False,True
0.1,5.5,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,9.382650819260684,4.684634616330219,5.44517780172413,0.4787820458537935,1.0640562845264089e-06,0.5240090363523335,0,False,WSOLA,0.48262600863063715,0.05728041224907323,0.4420230145000432,False,False
0.2,5.5,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,18.981384068257892,9.386686577412336,5.44517780172413,0.4779893039006054,1.062479097316404e-06,0.5240090363523335,1,True,WSOLA,0.5719295024773086,0.04605901920280662,0.06452755244492143,False,True
0.2,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,18.981384068257892,9.386686577412336,5.44517780172413,0.4779893039006054,1.062479097316404e-06,0.5240090363523335,1,True,WSOLA,0.5675097218181371,0.001956407563252783,0.3003761705466777,False,True
0.2,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,18.981384068257892,9.386686577412336,5.44517780172413,0.4779893039006054,1.062479097316404e-06,0.5240090363523335,1,True,WSOLA,0.5783742919700912,0.03438579994127857,0.32615948383420923,False,True
0.2,5.5,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,18.981384068257892,9.386686577412336,5.44517780172413,0.4779893039006054,1.062479097316404e-06,0.5240090363523335,0,False,WSOLA,0.4901977570277771,0.07014860500638347,0.10266072988869518,False,False
0.35,5.5,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,32.91930474734988,16.383187551990247,5.44517780172413,0.47668998054246625,1.035214478386731e-06,0.5240090363523335,1,True,WSOLA,0.6060225914596652,0.045618354537963736,0.06497746438398498,False,True
0.35,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,32.91930474734988,16.383187551990247,5.44517780172413,0.47668998054246625,1.035214478386731e-06,0.5240090363523335,1,True,WSOLA,0.5888381254793934,0.003554736566188601,0.30352503206935316,False,True
0.35,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,32.91930474734988,16.383187551990247,5.44517780172413,0.47668998054246625,1.035214478386731e-06,0.5240090363523335,1,True,WSOLA,0.5612341754152264,0.036890853533579904,0.3350660403587595,False,True
0.35,5.5,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,32.91930474734988,16.383187551990247,5.44517780172413,0.47668998054246625,1.035214478386731e-06,0.5240090363523335,0,False,WSOLA,0.5055987814738069,0.0799304557288732,0.10639270222277807,False,False
0.5,5.5,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,46.90678642194798,23.37697301847963,5.44517780172413,0.47538945187883697,9.347399120628877e-07,0.5240090363523335,2,True,WSOLA,0.6319201716389103,0.04411486841117218,0.06437859940404668,False,True
0.5,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,46.90678642194798,23.37697301847963,5.44517780172413,0.47538945187883697,9.347399120628877e-07,0.5240090363523335,1,True,WSOLA,0.5962592354815804,0.007788700156907531,0.30717208408523655,False,True
0.5,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,46.90678642194798,23.37697301847963,5.44517780172413,0.47538945187883697,9.347399120628877e-07,0.5240090363523335,1,True,WSOLA,0.5328026139779704,0.04085967628597742,0.34676813390125644,False,True
0.5,5.5,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,46.90678642194798,23.37697301847963,5.44517780172413,0.47538945187883697,9.347399120628877e-07,0.5240090363523335,0,False,WSOLA,0.5054919996728694,0.0848659554387793,0.10925415330064558,False,False
0.75,5.5,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,71.19194841438286,35.42187535598355,5.44517780172413,0.47327697267145824,6.238596136398149e-07,0.5240090363523335,0,False,WSOLA,0.5069473493030983,0.043326869941473466,0.06511546098492095,False,False
0.75,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,71.19194841438286,35.42187535598355,5.44517780172413,0.47327697267145824,6.238596136398149e-07,0.5240090363523335,1,True,WSOLA,0.6214609745978269,0.008897066109233085,0.3195204708827745,False,True
0.75,5.5,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,71.19194841438286,35.42187535598355,5.44517780172413,0.47327697267145824,6.238596136398149e-07,0.5240090363523335,0,False,WSOLA,0.5000058555522306,0.04585913378655116,0.34294976648438263,False,False
0.75,5.5,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,71.19194841438286,35.42187535598355,5.44517780172413,0.47327697267145824,6.238596136398149e-07,0.5240090363523335,0,False,WSOLA,0.4483555366118283,0.08993131585933213,0.11299385292385104,False,False
1.0,5.5,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.6600000000000001,high,pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,97.29835227539324,48.40394314055354,5.44517780172413,0.4711998830614032,7.959316985531578e-07,0.5240090363523335,1,True,WSOLA,0.6163780096231751,0.042224265718940945,0.06562880921871776,False,True
1.0,5.5,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.46,high,pitch_motion|periodic_representation_bias|selective_micro_modulation_trap,1.0,97.29835227539324,48.40394314055354,5.44517780172413,0.4711998830614032,7.959316985531578e-07,0.5240090363523335,1,True,WSOLA,0.5328778123519546,0.01026919580286331,0.3266838824926142,False,True
1.0,5.5,7,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.54,high,pitch_motion|periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,97.29835227539324,48.40394314055354,5.44517780172413,0.4711998830614032,7.959316985531578e-07,0.5240090363523335,1,True,WSOLA,0.534784593039424,0.05260016462406499,0.07206169630671268,False,True
1.0,5.5,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.6600000000000001,high,pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,97.29835227539324,48.40394314055354,5.44517780172413,0.4711998830614032,7.959316985531578e-07,0.5240090363523335,0,False,WSOLA,0.49988358238608704,0.09599531890675288,0.1180108498717497,False,False
0.0,8.0,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,1,True,WSOLA,0.5973914677579687,0.04605102536125225,0.5052313702515782,False,True
0.0,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,0,False,WSOLA,0.4962888040293905,0.29516438617601753,0.29516438617601753,False,False
0.0,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,1,True,WSOLA,0.5877129015552617,0.029004698121759237,0.32407246927462235,False,True
0.0,8.0,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,4.2039015447302205e-06,0.33777005225322676,3.960129310344822,0.05425089090858194,1.063558721599303e-06,0.5240090363523335,0,False,WSOLA,0.4392719651419859,0.05093908685122051,0.38738333163480215,False,False
0.025,8.0,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,1.3908682840719793,0.7224722199025061,7.920258620689644,0.47085478634421934,1.0636125331575696e-06,0.5240090363523335,1,True,WSOLA,0.5637705978221609,0.046122513597829345,0.48389078492565646,False,True
0.025,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,1.3908682840719793,0.7224722199025061,7.920258620689644,0.47085478634421934,1.0636125331575696e-06,0.5240090363523335,1,True,WSOLA,0.572870678381604,0.0004807944973928631,0.2957134423907892,False,True
0.025,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,1.3908682840719793,0.7224722199025061,7.920258620689644,0.47085478634421934,1.0636125331575696e-06,0.5240090363523335,1,True,WSOLA,0.5901285456422017,0.029142193890131812,0.3243405929807386,False,True
0.025,8.0,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,1.3908682840719793,0.7224722199025061,7.920258620689644,0.47085478634421934,1.0636125331575696e-06,0.5240090363523335,0,False,WSOLA,0.45194140958261153,0.05246531381811929,0.41899735139164634,False,False
0.05,8.0,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,2.752656407988662,1.4470534642144766,7.920258620689644,0.4712239637672371,1.0637424203999774e-06,0.5240090363523335,1,True,WSOLA,0.5989662519500167,0.04607553855217004,0.5062242827134258,False,True
0.05,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,2.752656407988662,1.4470534642144766,7.920258620689644,0.4712239637672371,1.0637424203999774e-06,0.5240090363523335,0,False,WSOLA,0.5122623823390217,0.0005862372049414626,0.29652305032197973,False,False
0.05,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,2.752656407988662,1.4470534642144766,7.920258620689644,0.4712239637672371,1.0637424203999774e-06,0.5240090363523335,1,True,WSOLA,0.5929877792322954,0.029866726201345454,0.3257545915045978,False,True
0.05,8.0,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,2.752656407988662,1.4470534642144766,7.920258620689644,0.4712239637672371,1.0637424203999774e-06,0.5240090363523335,0,False,WSOLA,0.47303299954597783,0.05425076138604643,0.41936624363616765,False,False
0.1,8.0,-12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,5.603316877948868,2.940560120733631,7.920258620689644,0.47138800104282697,1.0640662646518265e-06,0.5240090363523335,1,True,WSOLA,0.6034469910915713,0.04614505142222856,0.5090403199767544,False,True
0.1,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.25,medium,periodic_representation_bias,1.0,5.603316877948868,2.940560120733631,7.920258620689644,0.47138800104282697,1.0640662646518265e-06,0.5240090363523335,1,True,WSOLA,0.5298734431581577,0.0022548789216025825,0.2983464842301295,False,True
0.1,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.33,high,periodic_representation_bias|moderate_shift,1.0,5.603316877948868,2.940560120733631,7.920258620689644,0.47138800104282697,1.0640662646518265e-06,0.5240090363523335,1,True,WSOLA,0.5623996592640871,0.031501609569140464,0.3287838864898299,False,True
0.1,8.0,12,rubber_band,Rubber Band,False,selective_low_risk_rubberband,0.0,0.45,high,periodic_representation_bias|large_shift,1.0,5.603316877948868,2.940560120733631,7.920258620689644,0.47138800104282697,1.0640662646518265e-06,0.5240090363523335,0,False,WSOLA,0.4743775645926778,0.058988759791763566,0.4251335550078268,False,False
0.2,8.0,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,11.428647112751607,5.906171470150252,7.920258620689644,0.471423228741173,1.0625011393800097e-06,0.5240090363523335,2,True,WSOLA,0.6474530421519793,0.04649365250687784,0.06505874927506927,False,True
0.2,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,11.428647112751607,5.906171470150252,7.920258620689644,0.471423228741173,1.0625011393800097e-06,0.5240090363523335,1,True,WSOLA,0.6052388720910646,0.002672823429612214,0.3003261382472368,False,True
0.2,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,11.428647112751607,5.906171470150252,7.920258620689644,0.471423228741173,1.0625011393800097e-06,0.5240090363523335,0,False,WSOLA,0.5209735989308041,0.03576321741385218,0.3334953761865815,False,False
0.2,8.0,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,11.428647112751607,5.906171470150252,7.920258620689644,0.471423228741173,1.0625011393800097e-06,0.5240090363523335,0,False,WSOLA,0.49337157414277627,0.07103942853425992,0.10329098612474467,False,False
0.35,8.0,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,20.01997365459,10.276648792034267,7.920258620689644,0.4713755905352138,1.0353087284963522e-06,0.5240090363523335,2,True,WSOLA,0.708751105288073,0.046239957245420606,0.06662476299639605,False,True
0.35,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,20.01997365459,10.276648792034267,7.920258620689644,0.4713755905352138,1.0353087284963522e-06,0.5240090363523335,1,True,WSOLA,0.6196335275040692,0.003369701102998188,0.3027585719243453,False,True
0.35,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,20.01997365459,10.276648792034267,7.920258620689644,0.4713755905352138,1.0353087284963522e-06,0.5240090363523335,0,False,WSOLA,0.5000082406134355,0.04021605043486181,0.3348249754679197,False,False
0.35,8.0,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,20.01997365459,10.276648792034267,7.920258620689644,0.4713755905352138,1.0353087284963522e-06,0.5240090363523335,0,False,WSOLA,0.5060063008142236,0.08215147328972672,0.10878133874025264,False,False
0.5,8.0,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,28.640626703796286,14.645296579681593,7.920258620689644,0.4713466908629969,9.348905970867813e-07,0.5240090363523335,2,True,WSOLA,0.706850315498711,0.04563215289878383,0.06704555051492524,False,True
0.5,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,28.640626703796286,14.645296579681593,7.920258620689644,0.4713466908629969,9.348905970867813e-07,0.5240090363523335,1,True,WSOLA,0.6290698134717647,0.005762589765814241,0.30574290830412687,False,True
0.5,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,28.640626703796286,14.645296579681593,7.920258620689644,0.4713466908629969,9.348905970867813e-07,0.5240090363523335,0,False,Rubber Band,0.38199668859314767,0.04210792094138366,0.33418082412355526,False,False
0.5,8.0,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,28.640626703796286,14.645296579681593,7.920258620689644,0.4713466908629969,9.348905970867813e-07,0.5240090363523335,0,False,WSOLA,0.48204040385763164,0.08812788058510453,0.11286042671963924,False,False
0.75,8.0,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,43.10185962697326,22.489257828920618,7.920258620689644,0.47147296311254744,6.240173163960046e-07,0.5240090363523335,2,True,WSOLA,0.7133912558227523,0.04436507328179869,0.06694975423289092,False,True
0.75,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,43.10185962697326,22.489257828920618,7.920258620689644,0.47147296311254744,6.240173163960046e-07,0.5240090363523335,1,True,WSOLA,0.6129600590989449,0.008942340419424705,0.30840123811979536,False,True
0.75,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,43.10185962697326,22.489257828920618,7.920258620689644,0.47147296311254744,6.240173163960046e-07,0.5240090363523335,1,True,WSOLA,0.5268762535279358,0.047099089544968525,0.334824224395143,False,True
0.75,8.0,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,43.10185962697326,22.489257828920618,7.920258620689644,0.47147296311254744,6.240173163960046e-07,0.5240090363523335,0,False,Rubber Band,0.4303242249060275,0.09360914836330943,0.11735504762061516,False,False
1.0,8.0,-12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,58.540524367182584,31.67085752361274,7.920258620689644,0.47159020497505255,7.958207671057053e-07,0.5240090363523335,2,True,WSOLA,0.7094359425113642,0.0452091223683934,0.06962141586821026,False,True
1.0,8.0,3,psola,PSOLA,False,selective_low_risk_psola,0.0,0.31,medium,periodic_representation_bias|selective_micro_modulation_trap,1.0,58.540524367182584,31.67085752361274,7.920258620689644,0.47159020497505255,7.958207671057053e-07,0.5240090363523335,0,False,WSOLA,0.4113320623071388,0.012192293749004476,0.3196800386992435,False,False
1.0,8.0,7,psola,PSOLA,False,selective_low_risk_psola,0.0,0.39,high,periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,58.540524367182584,31.67085752361274,7.920258620689644,0.47159020497505255,7.958207671057053e-07,0.5240090363523335,0,False,WSOLA,0.4764685257954097,0.05689150909619323,0.33963271685233903,False,False
1.0,8.0,12,phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.51,high,periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,58.540524367182584,31.67085752361274,7.920258620689644,0.47159020497505255,7.958207671057053e-07,0.5240090363523335,0,False,Rubber Band,0.41932681408488354,0.10097984131599468,0.12353869146129381,False,False
